date,macro_economy_text_information,woodgreen_housing_demand_text_information,woodgreen_cost_of_living_text_information,woodgreen_employment_text_information,woodgreen_mental_health_text_information,woodgreen_food_security_text_information,woodgreen_newcomer_settlement_text_information,woodgreen_seniors_care_text_information,woodgreen_family_violence_text_information
2018-01-30,0.5256358397405675,0.7655476012138639,0.725303999749342,-0.5400022861812903,0.8018344138021796,-0.1511049686623609,0.3479314769028379,-0.446534940798249,0.7810163588246464
2018-01-31,0.4976571063039536,0.7548318649791451,0.7223649224994749,-0.5405130620774579,0.7965189471136852,-0.1464789369429476,0.319286917358081,-0.4657474955123666,0.7748140230661644
2018-02-01,0.4696783728673411,0.7441161287444271,0.7194258452496067,-0.5410238379736259,0.7912034804251908,-0.1418529052235347,0.2906423578133241,-0.4849600502264842,0.7686116873076816
2018-02-02,0.471394908192021,0.7597102040330476,0.7157318729435049,-0.532324398446187,0.7917628585130944,-0.1388825847654727,0.2935591733273779,-0.4214954697400822,0.7714744884464487
2018-02-03,0.4731114435167003,0.7753042793216689,0.7120379006374027,-0.5236249589187475,0.792322236600999,-0.1359122643074106,0.2964759888414311,-0.3580308892536805,0.7743372895852159
2018-02-04,0.4748279788413802,0.790898354610289,0.7083439283313009,-0.5149255193913085,0.7928816146889024,-0.1329419438493487,0.2993928043554844,-0.2945663087672782,0.7772000907239826
2018-02-05,0.4765445141660608,0.8064924298989106,0.7046499560251986,-0.5062260798638695,0.7934409927768059,-0.1299716233912867,0.3023096198695376,-0.231101728280876,0.7800628918627497
2018-02-06,0.4782610494907407,0.8220865051875311,0.7009559837190964,-0.4975266403364305,0.7940003708647101,-0.1270013029332249,0.3052264353835909,-0.1676371477944743,0.782925693001516
2018-02-07,0.4799775848154206,0.8376805804761523,0.6972620114129946,-0.4888272008089915,0.7945597489526139,-0.1240309824751629,0.3081432508976447,-0.1041725673080723,0.7857884941402836
2018-02-08,0.4816941201400999,0.8532746557647728,0.6935680391068927,-0.4801277612815521,0.7951191270405175,-0.1210606620171012,0.311060066411698,-0.0407079868216706,0.7886512952790503
2018-02-09,0.4834106554647798,0.8688687310533941,0.6898740668007906,-0.4714283217541131,0.7956785051284216,-0.1180903415590392,0.3139768819257512,0.0227565936647319,0.7915140964178171
2018-02-10,0.4851271907894597,0.8844628063420146,0.6861800944946883,-0.4627288822266742,0.7962378832163252,-0.1151200211009772,0.316893697439805,0.0862211741511333,0.7943768975565841
2018-02-11,0.4868437261141396,0.9000568816306351,0.6824861221885857,-0.4540294426992352,0.796797261304229,-0.1121497006429154,0.3198105129538582,0.1496857546375355,0.7972396986953509
2018-02-12,0.4885602614388202,0.9156509569192564,0.6787921498824843,-0.4453300031717957,0.7973566393921332,-0.1091793801848534,0.3227273284679115,0.2131503351239367,0.8001024998341181
2018-02-13,0.4902767967634994,0.9312450322078776,0.675098177576382,-0.4366305636443567,0.7979160174800366,-0.1062090597267914,0.3256441439819653,0.2766149156103395,0.8029653009728848
2018-02-14,0.49199333208818,0.946839107496498,0.6714042052702802,-0.4279311241169173,0.7984753955679404,-0.1032387392687297,0.3285609594960185,0.3400794960967412,0.8058281021116519
2018-02-15,0.4937098674128599,0.9624331827851194,0.6677102329641783,-0.4192316845894783,0.7990347736558443,-0.1002684188106677,0.3314777750100718,0.4035440765831429,0.808690903250419
2018-02-16,0.4954264027375392,0.9780272580737398,0.6640162606580761,-0.4105322450620393,0.7995941517437481,-0.0972980983526057,0.3343945905241256,0.4670086570695451,0.8115537043891854
2018-02-17,0.4971429380622191,0.993621333362361,0.6603222883519743,-0.4018328055345999,0.800153529831652,-0.0943277778945437,0.3373114060381783,0.5304732375559474,0.8144165055279525
2018-02-18,0.498859473386899,1.0092154086509824,0.656628316045872,-0.3931333660071614,0.8007129079195555,-0.0913574574364819,0.3402282215522321,0.5939378180423486,0.8172793066667197
2018-02-19,0.5005760087115789,1.0248094839396027,0.6529343437397694,-0.3844339264797219,0.8012722860074594,-0.08838713697842,0.3431450370662853,0.6574023985287514,0.8201421078054868
2018-02-20,0.5022925440362596,1.0404035592282233,0.6492403714336676,-0.3757344869522829,0.8018316640953632,-0.0854168165203582,0.3460618525803391,0.7208669790151531,0.8230049089442535
2018-02-21,0.5040090793609394,1.0559976345168445,0.6455463991275657,-0.367035047424844,0.8023910421832666,-0.0824464960622962,0.3489786680943924,0.7843315595015548,0.8258677100830203
2018-02-22,0.5057256146856187,1.071591709805465,0.6418524268214636,-0.3583356078974045,0.8029504202711705,-0.0794761756042342,0.3518954836084451,0.8477961399879564,0.8287305112217874
2018-02-23,0.5074421500102986,1.0871857850940856,0.6381584545153614,-0.3496361683699656,0.8035097983590748,-0.0765058551461725,0.3548122991224994,0.9112607204743588,0.8315933123605541
2018-02-24,0.5091586853349785,1.102779860382706,0.6344644822092594,-0.3409367288425265,0.8040691764469782,-0.0735355346881105,0.3577291146365527,0.9747253009607604,0.8344561134993213
2018-02-25,0.5108752206596577,1.118373935671328,0.6307705099031576,-0.3322372893150871,0.804628554534882,-0.0705652142300487,0.360645930150606,1.0381898814471626,0.837318914638088
2018-02-26,0.5125917559843384,1.1339680109599486,0.6270765375970554,-0.3235378497876486,0.8051879326227862,-0.0675948937719867,0.3635627456646592,1.1016544619335649,0.8401817157768552
2018-02-27,0.5143082913090182,1.1495620862485698,0.6233825652909533,-0.3148384102602092,0.8057473107106897,-0.0646245733139247,0.3664795611787124,1.1651190424199669,0.8430445169156219
2018-02-28,0.5160248266336982,1.16515616153719,0.619688592984851,-0.3061389707327702,0.8063066887985936,-0.061654252855863,0.3693963766927662,1.228583622906369,0.8459073180543886
2018-03-01,0.517741361958378,1.1807502368258107,0.6159946206787495,-0.2974395312053307,0.8068660668864974,-0.058683932397801,0.3723131922068195,1.2920482033927705,0.8487701191931557
2018-03-02,0.5102498162809403,1.1758604732546634,0.6185640246905805,-0.3088214334762455,0.8005746138667239,-0.0623852782126691,0.3822530924899743,1.2952129877199765,0.8421342515946898
2018-03-03,0.5027582706035032,1.1709707096835162,0.6211334287024118,-0.3202033357471607,0.7942831608469499,-0.0660866240275372,0.3921929927731297,1.2983777720471812,0.835498383996223
2018-03-04,0.4952667249260661,1.1660809461123696,0.6237028327142435,-0.3315852380180754,0.7879917078271761,-0.0697879698424053,0.4021328930562846,1.3015425563743876,0.8288625163977574
2018-03-05,0.4877751792486283,1.1611911825412224,0.6262722367260748,-0.3429671402889902,0.7817002548074021,-0.0734893156572736,0.4120727933394394,1.304707340701593,0.8222266487992907
2018-03-06,0.4802836335711912,1.156301418970075,0.6288416407379065,-0.3543490425599054,0.7754088017876294,-0.0771906614721417,0.4220126936225948,1.3078721250287977,0.8155907812008247
2018-03-07,0.4727920878937541,1.1514116553989284,0.6314110447497382,-0.3657309448308206,0.7691173487678548,-0.0808920072870098,0.4319525939057497,1.311036909356004,0.8089549136023588
2018-03-08,0.4653005422163164,1.1465218918277804,0.6339804487615696,-0.3771128471017353,0.7628258957480812,-0.0845933531018781,0.4418924941889046,1.3142016936832093,0.802319046003892
2018-03-09,0.4578089965388793,1.141632128256634,0.6365498527734008,-0.3884947493726501,0.7565344427283076,-0.088294698916746,0.45183239447206,1.3173664780104146,0.7956831784054257
2018-03-10,0.4503174508614422,1.1367423646854875,0.6391192567852325,-0.3998766516435649,0.7502429897085341,-0.0919960447316143,0.4617722947552148,1.3205312623376204,0.7890473108069598
2018-03-11,0.4428259051840044,1.1318526011143395,0.6416886607970642,-0.4112585539144801,0.7439515366887598,-0.0956973905464824,0.4717121950383702,1.3236960466648264,0.7824114432084939
2018-03-12,0.4353343595065667,1.1269628375431928,0.6442580648088952,-0.4226404561853953,0.7376600836689867,-0.0993987363613505,0.4816520953215251,1.3268608309920304,0.7757755756100271
2018-03-13,0.4278428138291296,1.1220730739720448,0.6468274688207268,-0.43402235845631,0.7313686306492124,-0.1031000821762189,0.4915919956046799,1.3300256153192376,0.7691397080115612
2018-03-14,0.4203512681516925,1.1171833104008984,0.6493968728325585,-0.4454042607272248,0.7250771776294389,-0.106801427991087,0.5015318958878348,1.3331903996464425,0.7625038404130948
2018-03-15,0.4128597224742553,1.112293546829751,0.6519662768443896,-0.4567861629981395,0.7187857246096649,-0.110502773805955,0.5114717961709901,1.336355183973647,0.7558679728146285
2018-03-16,0.4053681767968182,1.1074037832586046,0.6545356808562213,-0.4681680652690543,0.7124942715898914,-0.1142041196208231,0.521411696454145,1.3395199683008534,0.7492321052161625
2018-03-17,0.3978766311193805,1.1025140196874572,0.6571050848680525,-0.4795499675399695,0.7062028185701176,-0.1179054654356912,0.5313515967372999,1.3426847526280588,0.7425962376176958
2018-03-18,0.3903850854419427,1.09762425611631,0.6596744888798839,-0.4909318698108847,0.699911365550344,-0.1216068112505596,0.5412914970204553,1.345849536955264,0.7359603700192298
2018-03-19,0.3828935397645056,1.0927344925451634,0.6622438928917156,-0.5023137720817995,0.6936199125305704,-0.1253081570654277,0.5512313973036101,1.34901432128247,0.7293245024207634
2018-03-20,0.3754019940870685,1.087844728974016,0.6648132969035468,-0.5136956743527142,0.6873284595107966,-0.129009502880296,0.561171297586765,1.3521791056096757,0.7226886348222971
2018-03-21,0.3679104484096308,1.0829549654028687,0.6673827009153782,-0.525077576623629,0.6810370064910226,-0.1327108486951641,0.5711111978699198,1.35534388993688,0.7160527672238307
2018-03-22,0.3604189027321937,1.0780652018317216,0.6699521049272102,-0.5364594788945437,0.6747455534712491,-0.1364121945100322,0.5810510981530752,1.3585086742640864,0.7094168996253644
2018-03-23,0.3529273570547566,1.0731754382605745,0.6725215089390413,-0.5478413811654589,0.6684541004514756,-0.1401135403249006,0.59099099843623,1.3616734585912915,0.7027810320268985
2018-03-24,0.3454358113773195,1.068285674689427,0.6750909129508733,-0.5592232834363742,0.6621626474317017,-0.1438148861397686,0.6009308987193849,1.364838242918497,0.6961451644284321
2018-03-25,0.3379442656998824,1.0633959111182811,0.6776603169627042,-0.5706051857072889,0.6558711944119278,-0.1475162319546365,0.6108707990025404,1.3680030272457029,0.6895092968299661
2018-03-26,0.3304527200224439,1.0585061475471331,0.6802297209745359,-0.5819870879782036,0.6495797413921542,-0.1512175777695048,0.6208106992856952,1.3711678115729082,0.6828734292315002
2018-03-27,0.3229611743450069,1.053616383975987,0.6827991249863673,-0.5933689902491188,0.6432882883723803,-0.1549189235843729,0.63075059956885,1.374332595900114,0.6762375616330334
2018-03-28,0.3154696286675698,1.0487266204048389,0.6853685289981986,-0.6047508925200336,0.6369968353526068,-0.1586202693992413,0.6406904998520054,1.3774973802273194,0.6696016940345675
2018-03-29,0.3079780829901326,1.043836856833692,0.6879379330100303,-0.6161327947909488,0.6307053823328329,-0.1623216152141093,0.6506304001351603,1.3806621645545247,0.6629658264361011
2018-03-30,0.3004865373126955,1.0389470932625446,0.6905073370218616,-0.6275146970618636,0.624413929313059,-0.1660229610289772,0.6605703004183157,1.3838269488817303,0.6563299588376343
2018-03-31,0.2929949916352578,1.0340573296913975,0.6930767410336925,-0.6388965993327783,0.6181224762932854,-0.1697243068438458,0.6705102007014705,1.386991733208936,0.6496940912391684
2018-04-01,0.2855034459578207,1.0291675661202502,0.6956461450455247,-0.650278501603693,0.6118310232735119,-0.1734256526587136,0.6804501009846254,1.3901565175361417,0.6430582236407024
2018-04-02,0.2840359634790297,1.0338066110713795,0.6915878948178813,-0.6496592122092718,0.634346202566798,-0.168856070835518,0.6619478971496487,1.3862729616417648,0.646271749450267
2018-04-03,0.2825684810002381,1.0384456560225093,0.6875296445902382,-0.6490399228148502,0.6568613818600837,-0.1642864890123224,0.6434456933146709,1.3823894057473889,0.6494852752598315
2018-04-04,0.2811009985214485,1.043084700973638,0.6834713943625949,-0.6484206334204285,0.6793765611533698,-0.1597169071891271,0.6249434894796949,1.378505849853012,0.6526988010693964
2018-04-05,0.2796335160426575,1.047723745924766,0.6794131441349516,-0.6478013440260073,0.7018917404466561,-0.1551473253659312,0.6064412856447171,1.3746222939586352,0.6559123268789608
2018-04-06,0.2781660335638666,1.0523627908758957,0.6753548939073089,-0.6471820546315857,0.7244069197399419,-0.1505777435427358,0.5879390818097405,1.370738738064259,0.6591258526885253
2018-04-07,0.2766985510850757,1.057001835827025,0.6712966436796651,-0.646562765237164,0.7469220990332279,-0.1460081617195402,0.5694368779747627,1.3668551821698822,0.6623393784980902
2018-04-08,0.2752310686062847,1.0616408807781537,0.6672383934520222,-0.6459434758427428,0.7694372783265137,-0.1414385798963446,0.5509346741397861,1.362971626275506,0.6655529043076542
2018-04-09,0.2737635861274944,1.0662799257292832,0.6631801432243785,-0.6453241864483212,0.7919524576198,-0.136868998073149,0.53243247030481,1.3590880703811292,0.6687664301172191
2018-04-10,0.2722961036487035,1.070918970680412,0.6591218929967354,-0.6447048970538996,0.8144676369130858,-0.1322994162499534,0.5139302664698323,1.355204514486753,0.6719799559267841
2018-04-11,0.2708286211699126,1.0755580156315416,0.6550636427690923,-0.6440856076594783,0.8369828162063718,-0.1277298344267578,0.4954280626348556,1.3513209585923769,0.6751934817363485
2018-04-12,0.2693611386911216,1.0801970605826705,0.6510053925414494,-0.6434663182650567,0.8594979954996582,-0.1231602526035622,0.4769258587998784,1.3474374026980007,0.678407007545913
2018-04-13,0.2678936562123307,1.0848361055337992,0.646947142313806,-0.642847028870635,0.8820131747929443,-0.1185906707803668,0.4584236549649018,1.343553846803624,0.6816205333554779
2018-04-14,0.2664261737335404,1.0894751504849278,0.6428888920861623,-0.6422277394762138,0.9045283540862304,-0.1140210889571712,0.4399214511299251,1.3396702909092473,0.6848340591650424
2018-04-15,0.2649586912547494,1.0941141954360574,0.6388306418585197,-0.6416084500817922,0.9270435333795164,-0.1094515071339756,0.4214192472949474,1.335786735014871,0.6880475849746068
2018-04-16,0.2634912087759585,1.0987532403871862,0.6347723916308766,-0.640989160687371,0.949558712672802,-0.10488192531078,0.4029170434599707,1.3319031791204945,0.6912611107841714
2018-04-17,0.2620237262971682,1.1033922853383156,0.6307141414032332,-0.6403698712929493,0.9720738919660878,-0.1003123434875844,0.3844148396249935,1.3280196232261174,0.6944746365937362
2018-04-18,0.2605562438183773,1.1080313302894444,0.6266558911755898,-0.6397505818985282,0.994589071259374,-0.0957427616643888,0.3659126357900169,1.3241360673317413,0.6976881624033008
2018-04-19,0.2590887613395863,1.112670375240574,0.6225976409479469,-0.6391312925041065,1.0171042505526595,-0.0911731798411931,0.3474104319550397,1.3202525114373649,0.7009016882128652
2018-04-20,0.2576212788607954,1.1173094201917029,0.6185393907203035,-0.6385120031096848,1.0396194298459456,-0.0866035980179973,0.3289082281200631,1.3163689555429885,0.7041152140224297
2018-04-21,0.2561537963820045,1.1219484651428315,0.6144811404926601,-0.6378927137152637,1.0621346091392316,-0.0820340161948019,0.3104060242850859,1.3124853996486117,0.7073287398319946
2018-04-22,0.2546863139032142,1.1265875100939615,0.6104228902650172,-0.637273424320842,1.0846497884325177,-0.0774644343716063,0.2919038204501092,1.3086018437542355,0.7105422656415591
2018-04-23,0.2532188314244232,1.1312265550450895,0.6063646400373741,-0.6366541349264203,1.1071649677258038,-0.0728948525484107,0.273401616615132,1.304718287859859,0.7137557914511236
2018-04-24,0.2517513489456323,1.1358655999962193,0.6023063898097307,-0.6360348455319987,1.1296801470190898,-0.0683252707252151,0.2548994127801554,1.3008347319654825,0.7169693172606885
2018-04-25,0.250283866466842,1.1405046449473473,0.598248139582087,-0.6354155561375775,1.152195326312376,-0.0637556889020195,0.2363972089451782,1.2969511760711063,0.7201828430702529
2018-04-26,0.2488163839880511,1.1451436898984768,0.5941898893544441,-0.6347962667431558,1.1747105056056613,-0.0591861070788239,0.217895005110201,1.2930676201767302,0.7233963688798174
2018-04-27,0.2473489015092601,1.1497827348496064,0.5901316391268013,-0.6341769773487347,1.197225684898947,-0.0546165252556283,0.1993928012752243,1.289184064282353,0.7266098946893819
2018-04-28,0.2458814190304692,1.154421779800735,0.586073388899158,-0.6335576879543136,1.2197408641922334,-0.0500469434324327,0.1808905974402471,1.2853005083879767,0.7298234204989464
2018-04-29,0.2444139365516782,1.1590608247518646,0.5820151386715147,-0.6329383985598913,1.2422560434855194,-0.0454773616092371,0.1623883936052705,1.2814169524936,0.7330369463085117
2018-04-30,0.2429464540728879,1.1636998697029934,0.5779568884438713,-0.6323191091654702,1.2647712227788055,-0.0409077797860417,0.1438861897702933,1.2775333965992235,0.7362504721180761
2018-05-01,0.241478971594097,1.1683389146541214,0.5738986382162282,-0.631699819771049,1.2872864020720916,-0.0363381979628461,0.1253839859353161,1.2736498407048469,0.7394639979276406
2018-05-02,0.22092664650061,1.1631538000702109,0.5717490359704205,-0.6440377305495211,1.2626398124358116,-0.0429607560404187,0.1504728594470887,1.2694998220226887,0.7496927281291339
2018-05-03,0.2003743214071224,1.1579686854863005,0.5695994337246124,-0.6563756413279931,1.2379932227995307,-0.0495833141179912,0.1755617329588618,1.2653498033405304,0.7599214583306275
2018-05-04,0.1798219963136354,1.152783570902389,0.5674498314788043,-0.6687135521064657,1.213346633163249,-0.056205872195564,0.2006506064706344,1.261199784658373,0.7701501885321211
2018-05-05,0.1592696712201484,1.1475984563184776,0.5653002292329966,-0.6810514628849377,1.1887000435269697,-0.0628284302731367,0.2257394799824064,1.257049765976214,0.7803789187336148
2018-05-06,0.1387173461266608,1.142413341734567,0.5631506269871882,-0.6933893736634101,1.1640534538906888,-0.0694509883507094,0.2508283534941801,1.2528997472940555,0.7906076489351084
2018-05-07,0.1181650210331745,1.1372282271506555,0.5610010247413805,-0.7057272844418823,1.1394068642544073,-0.076073546428282,0.2759172270059533,1.2487497286118976,0.800836379136602
2018-05-08,0.0976126959396868,1.1320431125667452,0.5588514224955727,-0.7180651952203543,1.114760274618127,-0.0826961045058547,0.3010061005177253,1.2445997099297388,0.8110651093380956
2018-05-09,0.0770603708461992,1.126857997982834,0.5567018202497647,-0.7304031059988269,1.0901136849818465,-0.0893186625834273,0.3260949740294973,1.240449691247581,0.8212938395395896
2018-05-10,0.0565080457527129,1.121672883398923,0.5545522180039569,-0.7427410167772989,1.0654670953455656,-0.095941220661,0.3511838475412704,1.236299672565423,0.8315225697410832
2018-05-11,0.0359557206592256,1.116487768815012,0.5524026157581492,-0.7550789275557713,1.0408205057092847,-0.1025637787385724,0.376272721053043,1.2321496538832648,0.8417512999425765
2018-05-12,0.0154033955657383,1.1113026542311015,0.5502530135123411,-0.7674168383342435,1.016173916073004,-0.1091863368161455,0.4013615945648156,1.2279996352011064,0.8519800301440701
2018-05-13,-0.005148929527749,1.10611753964719,0.5481034112665331,-0.7797547491127159,0.9915273264367228,-0.1158088948937179,0.4264504680765882,1.2238496165189476,0.8622087603455637
2018-05-14,-0.0257012546212359,1.1009324250632797,0.5459538090207249,-0.7920926598911885,0.9668807368004426,-0.1224314529712906,0.4515393415883613,1.2196995978367895,0.8724374905470578
2018-05-15,-0.0462535797147232,1.0957473104793682,0.5438042067749176,-0.8044305706696605,0.942234147164162,-0.1290540110488635,0.4766282151001339,1.2155495791546314,0.8826662207485505
2018-05-16,-0.0668059048082102,1.0905621958954577,0.5416546045291095,-0.8167684814481325,0.9175875575278808,-0.1356765691264359,0.5017170886119064,1.211399560472473,0.8928949509500446
2018-05-17,-0.0873582299016972,1.0853770813115458,0.5395050022833013,-0.8291063922266055,0.8929409678916005,-0.1422991272040086,0.526805962123679,1.2072495417903149,0.9031236811515382
2018-05-18,-0.1079105549951845,1.0801919667276352,0.537355400037494,-0.8414443030050777,0.86829437825532,-0.1489216852815812,0.5518948356354522,1.2030995231081567,0.9133524113530322
2018-05-19,-0.1284628800886715,1.0750068521437246,0.5352057977916855,-0.8537822137835497,0.8436477886190384,-0.1555442433591539,0.5769837091472247,1.1989495044259983,0.9235811415545254
2018-05-20,-0.1490152051821588,1.0698217375598131,0.5330561955458778,-0.8661201245620217,0.8190011989827579,-0.1621668014367268,0.6020725826589968,1.1947994857438395,0.933809871756019
2018-05-21,-0.1695675302756458,1.0646366229759026,0.5309065933000701,-0.8784580353404947,0.7943546093464775,-0.1687893595142992,0.6271614561707699,1.1906494670616818,0.9440386019575128
2018-05-22,-0.1901198553691334,1.059451508391992,0.528756991054262,-0.8907959461189667,0.7697080197101966,-0.1754119175918718,0.6522503296825425,1.1864994483795233,0.9542673321590064
2018-05-23,-0.2106721804626204,1.0542663938080807,0.5266073888084543,-0.9031338568974387,0.7450614300739158,-0.1820344756694447,0.6773392031943156,1.1823494296973656,0.9644960623604996
2018-05-24,-0.2312245055561074,1.0490812792241695,0.5244577865626465,-0.9154717676759108,0.7204148404376354,-0.1886570337470174,0.7024280767060876,1.1781994110152068,0.9747247925619936
2018-05-25,-0.2517768306495947,1.043896164640259,0.5223081843168385,-0.9278096784543832,0.6957682508013541,-0.1952795918245901,0.7275169502178613,1.1740493923330484,0.9849535227634876
2018-05-26,-0.2723291557430817,1.0387110500563477,0.5201585820710304,-0.9401475892328556,0.6711216611650737,-0.2019021499021627,0.7526058237296339,1.1698993736508905,0.9951822529649808
2018-05-27,-0.292881480836569,1.0335259354724362,0.5180089798252223,-0.952485500011328,0.6464750715287928,-0.2085247079797353,0.7776946972414059,1.165749354968732,1.0054109831664744
2018-05-28,-0.3134338059300563,1.0283408208885256,0.5158593775794149,-0.9648234107898,0.6218284818925119,-0.215147266057308,0.8027835707531785,1.1615993362865744,1.015639713367968
2018-05-29,-0.3339861310235433,1.023155706304615,0.5137097753336065,-0.9771613215682724,0.5971818922562312,-0.2217698241348804,0.8278724442649517,1.157449317604415,1.0258684435694616
2018-05-30,-0.3545384561170303,1.0179705917207038,0.5115601730877984,-0.9894992323467444,0.572535302619951,-0.2283923822124536,0.8529613177767242,1.1532992989222577,1.0360971737709552
2018-05-31,-0.3750907812105176,1.0127854771367926,0.509410570841991,-1.001837143125217,0.5478887129836703,-0.235014940290026,0.8780501912884968,1.1491492802400989,1.0463259039724484
2018-06-01,-0.3956431063040045,1.007600362552882,0.5072609685961826,-1.0141750539036896,0.5232421233473894,-0.2416374983675986,0.90313906480027,1.1449992615579403,1.056554634173942
2018-06-02,-0.4033170615919016,1.0153206083598274,0.5114088124385369,-1.0267703208294174,0.5303728241513811,-0.2374332450440859,0.914883219852972,1.1122872476738712,1.049722078853315
2018-06-03,-0.410991016879798,1.023040854166773,0.51555665628089,-1.039365587755145,0.5375035249553731,-0.2332289917205734,0.9266273749056736,1.0795752337898008,1.0428895235326874
